PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
WS2M,2020,46.25,37.75,4.61,5.67,4.68,4.16,4.2,3.42,3.79,3.97,4.32,4.22,4.93,6.08,4.5
WS2M,2020,46.25,38.25,3.86,4.95,4.22,3.61,3.62,2.91,3.3,3.45,3.83,3.61,3.88,5.2,3.87
WS2M,2020,46.25,38.75,3.32,4.38,3.82,3.06,3.06,2.43,2.86,2.98,3.53,3.24,3.12,4.62,3.37
WS2M,2020,46.25,39.25,3.14,4.16,3.66,2.84,2.81,2.25,2.71,2.75,3.52,3.21,2.98,4.53,3.21
WS2M,2020,46.25,39.75,3.1,4.1,3.63,2.81,2.76,2.24,2.72,2.67,3.63,3.31,3.05,4.62,3.22
WS2M,2020,46.25,40.25,3.13,4.08,3.61,2.83,2.77,2.28,2.75,2.64,3.73,3.43,3.14,4.69,3.25
WS2M,2020,46.25,40.75,3.19,4.04,3.56,2.85,2.78,2.32,2.77,2.59,3.77,3.51,3.18,4.67,3.26
WS2M,2020,46.25,41.25,3.24,4.03,3.52,2.91,2.82,2.42,2.84,2.58,3.81,3.61,3.17,4.59,3.29
WS2M,2020,46.75,37.75,4.34,5.4,4.51,3.91,4.05,3.28,3.59,3.43,4.36,4.26,4.61,6.06,4.31
WS2M,2020,46.75,38.25,3.94,4.98,4.27,3.62,3.69,2.99,3.34,3.17,4.15,3.92,4.04,5.62,3.97
WS2M,2020,46.75,38.75,3.68,4.66,4.09,3.4,3.39,2.77,3.15,2.98,4.03,3.76,3.68,5.35,3.75
WS2M,2020,46.75,39.25,3.44,4.36,3.89,3.14,3.11,2.59,2.96,2.74,3.88,3.63,3.41,5.02,3.51
WS2M,2020,46.75,39.75,3.26,4.17,3.75,2.97,2.91,2.47,2.82,2.59,3.77,3.56,3.22,4.75,3.35
WS2M,2020,46.75,40.25,3.19,4.07,3.68,2.92,2.86,2.45,2.77,2.54,3.75,3.58,3.16,4.59,3.29
WS2M,2020,46.75,40.75,3.2,4.03,3.66,2.99,2.91,2.53,2.82,2.56,3.78,3.65,3.2,4.53,3.32
WS2M,2020,46.75,41.25,3.22,4.02,3.66,3.1,2.99,2.67,2.92,2.62,3.82,3.76,3.22,4.46,3.37
WD10M,2019,43.75,37.75,186.2,322.11,291.48,111.64,219.6,239.61,330.39,350.18,79.67,346.81,106.93,141.76,236.83
WD10M,2019,43.75,38.25,178.36,291.99,277.3,188.52,225.4,304.52,326.66,306.71,179.17,339.92,117.27,144.84,306.78
WD10M,2019,43.75,38.75,170.94,200.47,239.5,166.5,209.0,154.0,319.56,153.94,164.59,332.59,131.84,152.97,175.66
WD10M,2019,43.75,39.25,163.54,183.32,200.05,171.08,191.58,163.7,298.51,150.89,160.84,225.79,141.59,150.34,177.66
WD10M,2019,43.75,39.75,160.98,172.09,176.86,163.44,173.1,122.81,255.86,153.33,180.89,163.19,146.49,149.54,168.26
WD10M,2019,43.75,40.25,170.62,176.27,177.62,172.21,175.69,109.7,231.8,136.24,194.69,158.28,157.82,159.06,172.03
WD10M,2019,43.75,40.75,186.76,193.64,195.48,205.51,194.73,131.23,240.46,95.41,181.31,190.27,174.19,177.31,189.89
WD10M,2019,43.75,41.25,190.53,210.31,209.03,251.03,198.91,122.78,269.91,47.41,128.91,204.09,181.44,192.56,199.09
WD10M,2019,44.25,37.75,180.89,183.31,285.23,61.09,198.32,93.09,328.84,187.06,27.24,188.53,93.38,129.92,97.76
WD10M,2019,44.25,38.25,176.41,174.72,261.09,65.01,193.4,162.67,328.64,151.72,28.01,188.88,98.36,136.11,183.29
WD10M,2019,44.25,38.75,174.28,130.97,222.09,74.94,182.12,20.22,329.34,13.38,31.69,193.62,104.03,145.44,88.09
WD10M,2019,44.25,39.25,176.31,170.54,201.44,109.31,179.68,44.07,311.47,28.4,55.76,124.6,123.91,159.56,139.44
WD10M,2019,44.25,39.75,183.24,194.31,203.12,127.84,188.01,74.28,282.02,47.62,98.62,148.14,139.19,173.52,164.3
WD10M,2019,44.25,40.25,182.58,216.95,217.51,136.54,177.68,91.26,275.4,55.04,126.36,153.01,148.11,183.82,163.28
WD10M,2019,44.25,40.75,173.04,238.42,234.21,150.12,151.83,90.11,297.15,50.15,118.34,127.03,150.61,188.14,150.68
WD10M,2019,44.25,41.25,164.56,244.0,242.03,192.0,146.16,80.56,324.0,48.0,67.22,157.16,148.28,185.34,154.53
WD10M,2019,44.75,37.75,176.6,37.0,269.32,68.53,183.53,45.96,324.04,22.59,45.3,24.54,90.72,133.81,58.26
WD10M,2019,44.75,38.25,173.89,59.09,249.3,70.94,178.89,48.95,325.82,27.13,50.36,29.81,92.26,139.16,70.46
WD10M,2019,44.75,38.75,171.81,88.97,229.12,71.81,178.69,47.5,327.62,31.41,54.91,33.56,92.19,143.91,80.16
WD10M,2019,44.75,39.25,169.61,136.97,224.7,84.89,177.24,57.28,317.23,39.31,65.43,69.24,101.69,150.08,108.46
WD10M,2019,44.75,39.75,164.9,226.01,228.9,84.37,173.56,65.91,309.21,46.29,71.98,99.89,107.74,151.62,121.27
WD10M,2019,44.75,40.25,154.35,261.54,238.19,78.86,149.31,74.81,305.08,51.52,74.86,95.8,110.28,154.49,115.49
WD10M,2019,44.75,40.75,140.43,233.83,246.71,76.26,114.14,83.64,304.28,56.49,77.3,75.31,110.55,157.34,102.1
WD10M,2019,44.75,41.25,131.41,218.03,246.31,83.81,105.72,90.34,304.16,64.97,85.5,104.78,111.12,151.59,106.12
WD10M,2019,45.25,37.75,162.84,40.58,260.15,71.86,183.09,52.62,316.06,26.78,53.49,22.61,93.69,131.86,64.73
WD10M,2019,45.25,38.25,159.22,55.2,249.1,75.36,175.44,59.03,316.54,32.21,60.84,30.69,94.64,132.34,75.64
WD10M,2019,45.25,38.75,153.62,70.62,242.62,78.16,166.22,62.91,318.34,38.94,67.56,42.06,93.69,127.97,81.69
WD10M,2019,45.25,39.25,145.9,83.08,240.38,77.71,157.54,64.91,315.42,43.04,70.44,47.86,92.76,121.99,83.39
WD10M,2019,45.25,39.75,136.41,157.01,239.51,77.46,145.7,68.52,309.61,47.59,72.58,56.76,93.43,115.83,85.54
WD10M,2019,45.25,40.25,131.25,185.12,238.61,79.47,136.44,74.09,301.62,53.18,76.31,76.28,97.66,119.17,92.46
WD10M,2019,45.25,40.75,131.11,157.42,236.77,83.78,131.59,80.92,293.69,59.97,82.04,102.3,104.31,130.78,103.26
WD10M,2019,45.25,41.25,131.31,161.22,233.59,88.38,129.06,87.22,289.59,67.72,88.31,119.0,109.16,138.5,111.81
WD10M,2019,45.75,37.75,143.44,38.84,262.91,68.99,176.73,48.86,306.46,25.92,53.64,15.52,95.33,123.4,63.08
WD10M,2019,45.75,38.25,140.47,45.16,256.77,71.9,165.11,56.32,306.26,30.78,61.31,26.3,95.12,120.16,72.76
WD10M,2019,45.75,38.75,136.97,52.69,249.62,75.88,153.06,63.72,306.66,37.91,69.41,47.38,95.5,117.19,81.94
WD10M,2019,45.75,39.25,132.47,60.76,244.42,78.55,144.84,66.77,306.03,42.86,74.41,63.75,95.9,114.36,86.29
WD10M,2019,45.75,39.75,129.22,69.55,240.16,80.57,138.88,69.12,303.98,47.08,78.02,78.23,97.01,114.07,90.34
WD10M,2019,45.75,40.25,127.25,79.58,237.46,81.74,135.24,71.34,300.57,51.58,80.82,92.78,99.0,117.22,94.65
WD10M,2019,45.75,40.75,126.84,93.69,235.94,82.78,133.85,74.03,296.19,56.86,83.59,107.36,101.8,123.82,99.92
WD10M,2019,45.75,41.25,128.59,117.09,234.19,85.25,134.5,77.91,291.56,62.91,87.34,119.94,105.12,132.97,107.0
WD10M,2019,46.25,37.75,133.08,43.32,261.08,69.58,165.68,49.6,292.88,27.73,52.98,9.21,97.64,123.58,68.94
WD10M,2019,46.25,38.25,132.26,49.01,256.41,71.49,157.43,55.48,294.01,31.18,60.48,21.29,97.96,123.04,76.81
WD10M,2019,46.25,38.75,130.19,55.81,250.44,74.59,148.12,61.91,294.78,36.66,70.75,54.06,98.44,123.19,85.16
WD10M,2019,46.25,39.25,127.94,63.69,244.36,78.42,142.12,65.41,295.23,41.18,79.03,88.69,99.44,123.16,91.03
WD10M,2019,46.25,39.75,126.18,70.08,239.73,81.38,137.04,67.59,296.32,45.31,84.84,105.99,100.62,123.32,95.14
WD10M,2019,46.25,40.25,125.25,74.24,237.28,82.76,133.94,68.91,296.61,49.18,87.94,115.15,101.85,125.02,98.09
WD10M,2019,46.25,40.75,125.14,78.18,236.6,82.96,132.94,70.08,295.96,53.0,89.21,121.34,103.16,128.44,100.69
WD10M,2019,46.25,41.25,125.47,86.62,236.12,83.56,133.22,72.12,295.53,57.12,90.66,125.72,104.81,132.59,103.97
WD10M,2019,46.75,37.75,123.64,44.51,261.53,72.09,147.42,56.17,283.87,31.88,54.49,179.86,98.41,121.98,74.7
WD10M,2019,46.75,38.25,123.93,49.86,256.83,72.52,144.27,59.09,284.91,33.96,60.44,157.97,99.16,123.89,80.08
WD10M,2019,46.75,38.75,124.66,56.19,250.78,74.47,141.72,62.06,285.94,36.41,69.47,64.09,100.28,128.44,86.91
WD10M,2019,46.75,39.25,123.81,62.14,244.88,77.62,138.17,64.46,286.04,39.06,79.59,119.59,101.21,130.64,92.58
WD10M,2019,46.75,39.75,123.99,66.74,240.18,80.54,134.84,65.91,286.92,41.65,88.05,139.0,102.47,133.53,97.47
WD10M,2019,46.75,40.25,125.22,71.3,237.24,82.66,133.33,66.57,288.51,44.51,93.18,144.26,104.09,137.27,101.53
WD10M,2019,46.75,40.75,127.11,78.14,235.81,83.91,133.97,66.94,290.65,47.73,95.44,146.69,106.03,141.4,105.09
WD10M,2019,46.75,41.25,128.78,90.59,234.78,84.78,135.84,67.81,293.12,51.16,97.47,146.94,108.16,144.88,108.81
WD10M,2020,43.75,37.75,332.39,221.65,76.44,75.45,245.98,346.89,325.44,72.95,181.11,73.18,181.01,100.62,180.31
WD10M,2020,43.75,38.25,329.84,203.57,85.91,179.98,245.42,307.92,316.87,173.65,171.81,81.59,176.41,109.33,174.98
WD10M,2020,43.75,38.75,322.94,185.47,109.31,177.25,230.22,167.09,306.34,164.62,158.66,186.31,169.06,123.78,165.25
WD10M,2020,43.75,39.25,217.59,173.77,123.71,169.25,213.62,189.99,288.94,158.2,156.33,159.26,172.74,135.91,175.35
WD10M,2020,43.75,39.75,177.96,167.98,133.14,164.83,191.28,166.11,238.06,156.44,168.48,151.69,170.54,143.36,167.54
WD10M,2020,43.75,40.25,175.43,177.02,150.13,179.62,190.53,154.25,175.78,136.04,182.99,165.68,175.04,154.68,171.21
WD10M,2020,43.75,40.75,189.14,195.19,171.29,212.34,212.21,160.19,127.78,94.96,175.89,189.07,188.87,169.85,189.11
WD10M,2020,43.75,41.25,205.94,202.06,177.34,244.81,230.66,136.72,123.28,52.41,111.31,195.47,204.72,180.38,197.44
WD10M,2020,44.25,37.75,341.42,209.97,79.88,6.92,229.92,211.36,275.33,15.16,18.14,81.43,17.56,87.53,26.16
WD10M,2020,44.25,38.25,344.92,194.04,84.67,13.09,221.12,183.5,166.37,15.18,16.81,73.43,19.29,90.51,33.71
WD10M,2020,44.25,38.75,350.97,185.47,91.47,26.56,208.72,56.75,165.59,18.62,19.06,82.91,23.94,94.16,53.44
WD10M,2020,44.25,39.25,218.24,186.19,112.64,134.91,205.47,99.18,162.92,31.42,40.61,134.28,56.19,117.28,121.04
WD10M,2020,44.25,39.75,195.0,195.21,130.22,199.03,217.07,114.02,131.09,49.74,84.18,157.42,109.06,135.78,154.19
WD10M,2020,44.25,40.25,212.52,207.52,139.28,243.06,240.18,115.62,93.02,62.85,117.74,159.61,141.59,147.07,156.47
WD10M,2020,44.25,40.75,231.04,217.16,140.72,279.27,266.95,108.5,66.27,67.69,115.18,153.18,148.82,150.96,145.21
WD10M,2020,44.25,41.25,239.69,217.16,141.25,308.09,285.0,87.38,62.97,68.84,56.25,155.5,161.88,149.53,151.53
WD10M,2020,44.75,37.75,329.78,206.41,92.94,165.83,222.07,87.04,116.42,30.88,39.09,96.01,34.72,84.31,53.06
WD10M,2020,44.75,38.25,318.18,199.48,97.32,161.51,217.99,90.12,16.63,35.1,43.26,94.67,41.91,84.34,64.88
WD10M,2020,44.75,38.75,303.62,200.75,98.84,158.56,217.94,84.97,22.41,39.0,45.69,93.59,49.03,82.81,72.38
WD10M,2020,44.75,39.25,238.28,205.38,104.89,233.74,226.01,88.94,32.26,48.08,57.44,112.84,68.01,93.89,100.15
WD10M,2020,44.75,39.75,228.93,212.92,102.94,269.58,243.8,78.65,42.91,56.96,64.82,117.94,86.36,102.17,112.59
WD10M,2020,44.75,40.25,238.81,219.98,99.65,290.06,266.98,72.46,55.96,64.41,72.09,112.98,96.02,106.68,106.89
WD10M,2020,44.75,40.75,246.78,222.58,99.07,303.94,287.68,76.71,70.26,70.19,81.47,106.31,98.63,108.24,94.62
WD10M,2020,44.75,41.25,247.41,216.28,102.59,304.72,294.53,85.66,81.94,75.09,93.09,110.56,105.53,109.44,101.72
WD10M,2020,45.25,37.75,310.07,213.65,100.32,310.22,233.12,104.32,15.12,37.34,53.89,98.79,46.34,85.29,62.03
WD10M,2020,45.25,38.25,286.09,211.14,103.8,300.12,232.71,98.82,25.5,42.97,60.58,99.14,55.69,85.87,73.31
WD10M,2020,45.25,38.75,261.94,211.47,100.75,290.84,231.66,90.84,38.38,48.47,65.5,95.22,65.97,85.72,79.81
WD10M,2020,45.25,39.25,251.69,214.29,93.2,286.17,237.51,83.79,46.18,52.54,68.32,91.22,73.52,85.69,80.41
WD10M,2020,45.25,39.75,247.94,217.25,86.76,286.27,246.79,78.88,55.16,56.15,72.48,90.63,80.38,87.43,81.76
WD10M,2020,45.25,40.25,245.07,218.09,86.84,284.21,256.29,77.91,64.86,59.65,79.69,95.88,89.72,92.43,87.99
WD10M,2020,45.25,40.75,241.18,215.54,93.07,278.58,264.25,81.18,74.36,62.93,88.99,104.82,100.56,99.52,98.16
WD10M,2020,45.25,41.25,238.16,209.31,99.22,273.53,270.38,87.5,82.31,65.41,96.69,110.72,107.69,104.88,106.31
WD10M,2020,45.75,37.75,303.52,215.7,94.81,290.3,244.41,104.18,17.32,37.63,62.91,96.62,51.43,85.57,63.39
WD10M,2020,45.75,38.25,285.03,213.33,97.14,288.78,244.4,98.95,27.06,42.23,68.69,96.28,59.57,85.42,71.41
WD10M,2020,45.75,38.75,266.03,212.78,97.84,285.03,241.0,94.75,42.56,46.91,73.94,97.0,70.59,86.12,80.69
WD10M,2020,45.75,39.25,254.91,213.06,94.62,280.23,240.4,90.65,53.86,50.61,77.34,97.3,80.19,87.35,85.54
WD10M,2020,45.75,39.75,247.1,213.41,92.31,275.58,241.08,86.92,62.22,52.99,80.87,98.52,88.16,89.27,89.75
WD10M,2020,45.75,40.25,243.31,213.28,91.04,271.62,245.38,83.71,68.02,53.69,84.89,100.66,94.05,91.72,93.38
WD10M,2020,45.75,40.75,242.36,212.22,91.51,268.11,252.61,82.16,72.26,52.99,89.3,103.59,98.43,94.62,97.11
WD10M,2020,45.75,41.25,241.19,209.84,95.03,264.03,259.06,84.41,76.56,51.84,93.5,107.06,102.91,97.97,102.31
WD10M,2020,46.25,37.75,297.41,212.49,91.9,276.55,245.48,108.8,26.76,38.62,70.72,99.66,55.78,86.76,71.84
WD10M,2020,46.25,38.25,281.5,209.89,95.71,277.67,246.98,102.94,34.58,40.67,75.06,100.15,64.04,87.42,78.06
WD10M,2020,46.25,38.75,264.75,209.34,98.06,276.97,244.91,97.97,48.75,43.59,79.69,101.88,75.31,88.34,85.94
WD10M,2020,46.25,39.25,253.48,208.84,98.39,272.94,241.61,95.54,60.55,46.29,83.29,103.68,85.56,89.69,92.19
WD10M,2020,46.25,39.75,246.34,208.62,97.91,268.43,240.18,92.88,67.96,48.21,86.38,105.02,93.15,91.46,96.51
WD10M,2020,46.25,40.25,244.24,209.14,96.76,265.21,242.99,89.7,71.66,47.94,88.84,105.95,97.49,92.96,98.79
WD10M,2020,46.25,40.75,245.58,210.05,95.58,263.76,249.68,86.71,73.32,45.51,90.86,106.71,99.25,94.12,99.79
WD10M,2020,46.25,41.25,246.25,210.25,95.53,263.28,257.16,85.53,75.62,42.31,92.94,107.81,100.38,95.47,101.09
WD10M,2020,46.75,37.75,295.64,212.48,88.11,272.56,242.26,111.41,42.49,41.01,75.64,101.84,59.56,86.61,78.01
WD10M,2020,46.75,38.25,283.53,208.56,91.92,273.22,244.22,104.95,47.12,40.79,78.41,102.37,67.74,88.01,82.42
WD10M,2020,46.75,38.75,269.53,205.56,95.97,273.09,243.72,100.88,55.34,41.59,81.69,104.47,77.94,89.81,88.72
WD10M,2020,46.75,39.25,258.91,205.01,98.47,270.54,240.94,98.95,64.87,42.74,84.89,106.72,86.01,90.64,94.37
WD10M,2020,46.75,39.75,251.92,205.72,101.14,266.89,240.21,96.86,71.51,43.12,88.05,109.1,92.66,91.69,99.34
WD10M,2020,46.75,40.25,248.54,206.86,102.88,263.35,242.69,94.52,74.99,42.04,90.75,111.15,97.56,93.12,102.97
WD10M,2020,46.75,40.75,247.59,207.7,103.59,260.79,247.98,92.35,76.52,39.42,92.99,112.82,100.74,94.99,105.42
WD10M,2020,46.75,41.25,246.69,207.62,104.19,259.72,254.16,91.25,78.72,35.88,95.19,114.47,102.56,97.22,107.72
WD50M,2019,43.75,37.75,184.85,323.94,287.81,68.83,213.88,169.74,331.75,243.49,81.95,348.06,110.98,147.72,169.41
WD50M,2019,43.75,38.25,177.4,292.34,271.99,78.31,219.51,163.02,328.41,308.48,181.55,305.5,119.78,148.36,167.78
WD50M,2019,43.75,38.75,170.25,194.09,230.81,164.66,199.69,157.22,322.19,156.16,167.0,155.0,133.53,154.28,175.62
WD50M,2019,43.75,39.25,163.0,178.72,192.71,161.61,179.21,171.49,304.39,156.66,169.25,198.12,141.93,151.43,171.02
WD50M,2019,43.75,39.75,160.53,169.31,172.76,154.11,162.17,122.68,254.99,166.34,181.53,162.56,146.56,150.85,161.72
WD50M,2019,43.75,40.25,170.52,175.11,176.11,165.11,167.74,104.05,224.49,142.38,189.43,153.07,158.15,160.85,167.72
WD50M,2019,43.75,40.75,187.08,193.57,194.92,192.28,189.02,127.57,231.61,89.31,180.27,188.81,174.96,179.41,187.35
WD50M,2019,43.75,41.25,190.78,210.34,208.34,208.03,192.97,123.84,263.28,59.06,143.09,203.31,182.78,194.19,197.25
WD50M,2019,44.25,37.75,180.52,186.93,283.9,66.96,189.17,23.06,331.29,80.81,29.72,190.11,97.59,137.88,32.03
WD50M,2019,44.25,38.25,176.27,183.33,258.73,72.1,184.22,21.22,331.53,153.88,30.9,155.41,103.14,142.73,47.36
WD50M,2019,44.25,38.75,173.72,153.41,215.66,83.38,171.88,24.75,332.78,16.62,36.12,19.56,110.97,151.78,98.19
WD50M,2019,44.25,39.25,175.59,173.88,197.63,115.18,171.1,51.78,316.91,34.67,66.72,96.71,129.72,162.53,139.94
WD50M,2019,44.25,39.75,182.48,191.47,199.61,136.78,178.07,80.36,275.85,56.02,103.87,147.11,144.34,174.59,162.34
WD50M,2019,44.25,40.25,182.92,210.67,212.74,146.48,176.31,95.93,261.96,64.86,128.26,165.48,152.83,183.99,166.8
WD50M,2019,44.25,40.75,175.17,228.08,227.64,148.99,163.23,95.54,285.73,60.13,125.55,162.69,154.78,188.38,161.11
WD50M,2019,44.25,41.25,167.09,232.38,234.44,155.44,150.16,87.84,315.75,55.53,86.38,165.72,151.38,187.03,159.41
WD50M,2019,44.75,37.75,176.64,44.79,268.83,71.63,175.72,46.74,325.86,24.16,46.48,27.24,95.62,142.44,63.34
WD50M,2019,44.75,38.25,174.03,80.71,249.64,73.99,172.51,49.5,327.44,28.39,51.89,33.86,98.44,147.89,76.55
WD50M,2019,44.75,38.75,172.28,133.94,227.31,76.84,173.69,49.75,328.94,33.34,58.44,40.91,100.31,153.34,89.88
WD50M,2019,44.75,39.25,170.91,162.56,222.24,92.14,170.76,60.98,317.41,42.22,69.76,75.21,108.86,156.29,113.68
WD50M,2019,44.75,39.75,167.39,167.38,225.45,97.69,164.71,71.15,304.22,50.62,77.54,102.76,114.24,156.07,125.08
WD50M,2019,44.75,40.25,157.92,183.88,232.46,93.96,149.49,80.68,297.47,57.59,81.32,114.84,115.89,157.1,123.57
WD50M,2019,44.75,40.75,144.69,209.31,238.18,87.47,128.74,88.78,297.96,63.64,83.72,114.29,114.99,158.38,115.46
WD50M,2019,44.75,41.25,135.94,202.66,236.91,90.84,115.69,93.53,299.16,70.81,90.5,115.47,114.44,153.5,113.94
WD50M,2019,45.25,37.75,165.71,47.75,257.76,74.11,178.59,53.41,316.11,28.68,54.07,26.58,98.65,143.51,71.16
WD50M,2019,45.25,38.25,161.57,70.53,248.63,76.47,172.48,58.72,316.52,33.32,61.32,35.5,99.81,142.13,81.17
WD50M,2019,45.25,38.75,156.72,93.41,242.41,78.84,162.16,62.38,318.88,39.22,68.75,46.5,98.66,136.91,86.84
WD50M,2019,45.25,39.25,150.67,107.46,239.41,79.37,152.11,65.25,315.75,43.87,72.08,54.02,97.06,130.21,88.72
WD50M,2019,45.25,39.75,142.37,103.9,238.09,79.99,140.16,69.55,309.77,48.88,74.31,64.78,97.11,123.04,90.56
WD50M,2019,45.25,40.25,137.39,116.86,236.64,82.9,132.86,75.58,301.36,55.12,78.44,84.25,100.92,124.82,97.21
WD50M,2019,45.25,40.75,136.63,146.17,234.01,87.94,131.05,82.64,292.76,62.71,84.94,108.05,107.32,134.67,107.79
WD50M,2019,45.25,41.25,136.28,157.34,229.94,92.59,129.88,89.06,288.06,70.91,91.84,121.88,111.88,141.34,115.69
WD50M,2019,45.75,37.75,150.41,42.54,259.09,71.49,168.12,50.92,306.54,28.71,54.78,19.67,99.54,136.77,70.42
WD50M,2019,45.75,38.25,146.1,48.58,255.19,72.99,160.0,57.21,306.73,33.14,62.27,31.41,98.9,130.04,77.46
WD50M,2019,45.75,38.75,142.12,57.5,249.56,75.69,149.5,63.16,307.75,38.94,70.72,49.78,98.88,124.97,84.69
WD50M,2019,45.75,39.25,138.02,65.5,244.49,78.59,141.12,66.33,307.88,43.76,75.87,64.98,99.12,120.72,88.71
WD50M,2019,45.75,39.75,135.01,74.21,239.94,81.15,135.36,69.17,306.2,48.27,79.61,79.58,100.05,119.6,92.81
WD50M,2019,45.75,40.25,133.25,84.28,236.68,83.05,132.02,71.97,302.15,53.13,82.71,94.63,101.91,122.32,97.5
WD50M,2019,45.75,40.75,132.96,97.95,234.41,84.86,130.93,75.21,296.38,58.73,86.01,109.46,104.66,128.58,103.23
WD50M,2019,45.75,41.25,134.44,119.12,231.81,88.06,131.88,79.53,290.78,65.16,90.44,121.69,107.91,137.03,110.41
WD50M,2019,46.25,37.75,140.69,46.71,258.02,72.18,154.5,51.82,293.65,30.71,54.5,13.23,101.42,135.78,75.52
WD50M,2019,46.25,38.25,138.55,51.44,255.09,73.01,150.82,56.91,295.04,34.13,61.94,27.41,101.23,132.1,81.21
WD50M,2019,46.25,38.75,136.0,56.97,250.22,75.03,144.72,62.19,295.56,38.91,72.59,57.78,101.28,130.5,87.94
WD50M,2019,46.25,39.25,133.68,64.09,244.44,78.51,139.39,65.39,296.74,42.96,81.04,85.93,102.21,129.2,93.16
WD50M,2019,46.25,39.75,131.88,70.68,239.38,81.42,134.65,67.63,298.51,47.02,86.83,102.23,103.38,128.41,97.11
WD50M,2019,46.25,40.25,131.05,75.36,236.27,83.12,131.36,69.21,298.7,50.99,89.92,112.83,104.58,129.77,100.24
WD50M,2019,46.25,40.75,131.07,79.97,234.99,83.86,129.8,70.71,297.2,54.91,91.22,120.79,105.82,133.31,103.12
WD50M,2019,46.25,41.25,131.25,89.47,234.06,84.81,129.62,73.03,296.0,59.06,92.59,126.06,107.34,137.44,106.47
WD50M,2019,46.75,37.75,131.14,45.58,260.24,74.08,139.44,57.74,285.51,34.26,56.14,182.32,101.91,132.11,78.99
WD50M,2019,46.75,38.25,130.41,50.31,255.96,74.16,139.13,60.22,286.08,36.49,62.21,165.74,102.32,132.12,83.55
WD50M,2019,46.75,38.75,130.81,56.06,249.94,75.66,138.28,62.88,286.66,38.94,71.41,86.06,103.22,135.59,90.0
WD50M,2019,46.75,39.25,130.09,61.34,244.26,78.38,135.73,64.92,287.06,41.44,81.96,119.51,104.02,136.89,95.22
WD50M,2019,46.75,39.75,130.28,66.35,239.36,80.99,133.2,66.08,288.38,44.03,90.39,134.14,105.27,138.55,99.79
WD50M,2019,46.75,40.25,131.34,71.88,235.98,83.08,131.71,66.8,290.09,46.91,95.31,140.78,106.83,141.55,103.81
WD50M,2019,46.75,40.75,132.83,80.39,234.09,84.52,131.64,67.58,291.94,50.08,97.25,144.79,108.61,145.61,107.46
WD50M,2019,46.75,41.25,133.91,96.06,232.81,85.47,132.69,68.88,293.97,53.41,98.62,146.09,110.53,149.19,111.06
WD50M,2020,43.75,37.75,330.42,218.65,85.12,5.54,240.87,244.12,327.82,75.04,75.02,78.42,181.4,106.99,184.29
WD50M,2020,43.75,38.25,327.46,202.42,92.62,38.9,238.12,312.88,319.95,176.16,173.94,70.01,177.12,114.3,179.64
WD50M,2020,43.75,38.75,319.81,185.75,113.09,182.0,221.38,173.03,311.12,167.53,160.97,99.31,170.0,126.5,169.19
WD50M,2020,43.75,39.25,213.26,173.68,124.79,162.25,199.2,192.83,308.68,165.28,165.64,134.94,182.0,137.12,167.96
WD50M,2020,43.75,39.75,176.09,167.81,133.04,155.01,179.31,159.08,238.22,174.75,160.81,146.17,173.69,144.06,159.35
WD50M,2020,43.75,40.25,175.56,177.22,150.23,170.77,183.4,144.29,171.48,144.52,159.38,162.84,173.42,155.69,165.82
WD50M,2020,43.75,40.75,189.57,195.94,172.35,203.28,208.15,157.02,137.9,83.82,154.93,187.19,188.6,171.45,186.18
WD50M,2020,43.75,41.25,206.59,202.97,179.0,229.53,225.25,141.84,124.62,62.47,121.78,193.81,205.75,181.75,195.5
WD50M,2020,44.25,37.75,338.9,208.96,85.71,9.39,226.88,106.15,170.77,17.91,20.15,84.17,18.41,92.65,30.74
WD50M,2020,44.25,38.25,338.81,195.0,91.22,16.91,217.28,186.15,170.71,18.36,19.29,76.61,20.75,95.81,40.16
WD50M,2020,44.25,38.75,332.69,186.62,101.12,34.53,202.88,62.75,173.19,22.91,23.22,85.28,27.5,100.06,65.31
WD50M,2020,44.25,39.25,213.99,186.32,121.55,130.58,199.32,101.35,187.19,39.01,52.04,131.71,71.9,121.84,123.24
WD50M,2020,44.25,39.75,193.71,194.33,138.66,186.58,209.39,118.44,135.82,60.13,87.24,155.63,120.11,138.79,153.04
WD50M,2020,44.25,40.25,210.34,205.81,147.33,227.62,231.1,121.71,96.55,72.86,109.84,161.67,147.51,149.71,160.14
WD50M,2020,44.25,40.75,228.02,214.97,148.13,263.21,257.14,115.06,88.67,75.04,107.86,158.16,154.18,154.03,155.56
WD50M,2020,44.25,41.25,236.5,215.09,147.28,287.31,274.84,98.66,73.34,75.84,76.28,157.19,164.91,151.91,155.94
WD50M,2020,44.75,37.75,322.69,206.68,99.32,166.71,219.42,84.15,10.62,33.36,40.26,95.59,35.37,88.05,57.44
WD50M,2020,44.75,38.25,306.53,200.51,104.61,162.79,215.28,88.49,17.86,37.54,44.48,93.34,43.33,88.52,69.81
WD50M,2020,44.75,38.75,282.03,201.03,108.44,163.09,214.91,87.72,24.66,42.56,48.78,93.34,52.91,87.84,80.41
WD50M,2020,44.75,39.25,231.73,204.11,113.79,223.77,221.41,93.79,38.03,52.71,61.91,110.99,75.26,98.04,104.76
